0,1,248,177,0,0
0,9,248,177,0,0
1,2,248,177,0,0
2,3,248,177,0,0
3,4,248,177,0,0
4,5,248,177,0,0
5,6,248,177,0,0
6,7,248,177,0,0
7,8,248,177,0,0
8,9,248,177,0,0
10,11,199,56,232,50
10,14,199,56,232,50
11,12,199,56,232,50
12,13,199,56,232,50
13,14,199,56,232,50
15,16,128,128,128,20
15,17,128,128,128,20
15,18,128,128,128,20
15,20,128,128,128,20
15,23,128,128,128,20
16,18,128,128,128,20
16,19,128,128,128,20
16,21,128,128,128,20
16,24,128,128,128,20
17,20,128,128,128,20
17,22,128,128,128,20
17,25,128,128,128,20
18,21,128,128,128,20
18,23,128,128,128,20
18,26,128,128,128,20
19,22,128,128,128,20
19,24,128,128,128,20
19,27,128,128,128,20
20,23,128,128,128,20
20,25,128,128,128,20
20,28,128,128,128,20
20,33,128,128,128,20
21,26,128,128,128,20
21,29,128,128,128,20
21,34,128,128,128,20
22,27,128,128,128,20
22,30,128,128,128,20
22,35,128,128,128,20
23,28,128,128,128,20
23,31,128,128,128,20
23,36,128,128,128,20
24,29,128,128,128,20
24,32,128,128,128,20
24,37,128,128,128,20
25,30,128,128,128,20
25,33,128,128,128,20
25,38,128,128,128,20
26,31,128,128,128,20
26,34,128,128,128,20
26,39,128,128,128,20
27,32,128,128,128,20
27,35,128,128,128,20
27,40,128,128,128,20
28,33,128,128,128,20
28,36,128,128,128,20
28,41,128,128,128,20
29,34,128,128,128,20
29,37,128,128,128,20
29,42,128,128,128,20
30,35,128,128,128,20
30,38,128,128,128,20
30,43,128,128,128,20
31,36,128,128,128,20
31,39,128,128,128,20
31,44,128,128,128,20
32,37,128,128,128,20
32,40,128,128,128,20
32,45,128,128,128,20
33,38,128,128,128,20
33,41,128,128,128,20
33,46,128,128,128,20
34,39,128,128,128,20
34,42,128,128,128,20
34,47,128,128,128,20
35,40,128,128,128,20
35,43,128,128,128,20
35,48,128,128,128,20
36,41,128,128,128,20
36,44,128,128,128,20
36,49,128,128,128,20
37,42,128,128,128,20
37,45,128,128,128,20
37,50,128,128,128,20
38,43,128,128,128,20
38,46,128,128,128,20
38,51,128,128,128,20
39,44,128,128,128,20
39,47,128,128,128,20
39,52,128,128,128,20
40,45,128,128,128,20
40,48,128,128,128,20
40,53,128,128,128,20
41,46,128,128,128,20
41,49,128,128,128,20
41,54,128,128,128,20
42,47,128,128,128,20
42,50,128,128,128,20
42,55,128,128,128,20
43,48,128,128,128,20
43,51,128,128,128,20
43,56,128,128,128,20
44,49,128,128,128,20
44,52,128,128,128,20
44,57,128,128,128,20
45,50,128,128,128,20
45,53,128,128,128,20
45,58,128,128,128,20
46,51,128,128,128,20
46,54,128,128,128,20
46,59,128,128,128,20
47,52,128,128,128,20
47,55,128,128,128,20
48,53,128,128,128,20
48,56,128,128,128,20
49,54,128,128,128,20
49,57,128,128,128,20
50,55,128,128,128,20
50,58,128,128,128,20
51,56,128,128,128,20
51,59,128,128,128,20
52,57,128,128,128,20
52,60,128,128,128,20
53,58,128,128,128,20
53,61,128,128,128,20
54,59,128,128,128,20
54,62,128,128,128,20
55,60,128,128,128,20
55,63,128,128,128,20
56,59,128,128,128,20
56,61,128,128,128,20
56,64,128,128,128,20
57,60,128,128,128,20
57,62,128,128,128,20
58,61,128,128,128,20
58,63,128,128,128,20
59,62,128,128,128,20
59,64,128,128,128,20
60,63,128,128,128,20
61,63,128,128,128,20
61,64,128,128,128,20
62,64,128,128,128,20
63,64,128,128,128,20
65,66,128,128,128,20
65,67,128,128,128,20
65,68,128,128,128,20
65,70,128,128,128,20
65,73,128,128,128,20
66,68,128,128,128,20
66,69,128,128,128,20
66,71,128,128,128,20
66,74,128,128,128,20
67,70,128,128,128,20
67,72,128,128,128,20
